precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"CĂMINUL CULTURAL LANURILE",425,ZIDURI,50479,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:08:50",551,527,0,0,24,334,312,0,0,22,322,12,568,234,44,25,242,11
10,BUZĂU,"CĂMINUL CULTURAL ZOIŢA",426,ZIDURI,50479,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:55",434,426,0,4,4,259,252,0,4,3,250,9,428,169,110,12,124,4
10,BUZĂU,"SALA DE ŞEDINŢE PRIMĂRIA ZIDURI",421,ZIDURI,50479,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:39:37",820,805,0,4,11,465,450,0,4,11,451,14,796,331,110,76,248,17
10,BUZĂU,"ŞCOALA PRIMARĂ COSTIENI",422,ZIDURI,50479,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:10:01",572,570,0,2,0,344,342,0,2,0,339,5,572,228,34,16,281,8
10,BUZĂU,"ŞCOALA PRIMARĂ CUCULEASA",423,ZIDURI,50479,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:19:11",367,362,0,5,0,246,241,0,5,0,238,8,400,154,68,6,161,3
10,BUZĂU,"ŞCOALA PRIMARĂ HELIADE RĂDULESCU",424,ZIDURI,50479,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:28:58",625,603,1,6,15,357,336,0,6,15,340,15,604,249,48,14,275,3
