precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
33,SĂLAJ,"CĂMINUL CULTURAL HĂȘMAȘ",294,ŞIMIŞNA,179695,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:56:17",182,173,0,1,8,115,106,0,1,8,108,4,200,84,82,26
33,SĂLAJ,"ȘCOALA GIMNAZIALĂ ȘIMIȘNA",293,ŞIMIŞNA,179695,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:41:38",697,636,0,35,26,413,352,0,35,26,409,4,721,308,201,208
