precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LICĂ EUGEN-PARTIDUL NAȚIONAL LIBERAL-voturi","VAMVU-EPURE COSTINEL-MARINICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","BALAURE ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ROGOVA",253,ROGOVA,113466,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:40:38",1364,1096,1,171,96,1012,745,0,171,96,973,39,1306,294,32,755,186
