precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BORDEI FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","STRASESCHI NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi"
12,CĂLĂRAŞI,"ȘCOALA GIMNAZIALĂ NR.1 CĂSCIOARELE",91,CĂSCIOARELE,101724,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:21:59",1468,1337,2,64,65,1118,989,0,64,65,1107,11,1467,349,641,466
