precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CHIDEAN ALIN-ALEXANDRU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COROIAN LIVIU-PARTIDUL SOCIAL DEMOCRAT-voturi","SAV MIHAI-PARTIDUL NAȚIONAL LIBERAL-voturi","ALDEA VASILE-IONUŢ-PARTIDUL PRO ROMÂNIA-voturi"
13,CLUJ,"CAMIN CULTURAL ALUNIS",303,ALUNIŞ,55623,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:54:08",467,429,0,18,20,299,261,0,18,20,289,10,456,157,66,32,176,15
13,CLUJ,"CAMIN CULTURAL CORNENI",304,ALUNIŞ,55623,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:28:13",92,89,0,1,2,48,45,0,1,2,45,3,100,52,2,14,29,0
13,CLUJ,"CAMIN CULTURAL VALE",306,ALUNIŞ,55623,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:01:22",84,78,0,6,0,57,51,0,6,0,52,5,85,28,5,8,31,8
13,CLUJ,"SEDIU ADMINISTRATIV GHIROLT",305,ALUNIŞ,55623,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:46:02",316,302,0,7,7,194,180,0,7,7,183,11,326,132,9,12,158,4
