precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"CĂMIN CULTURAL DRAGOȘA",330,FRUMOSU,148729,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:10:35",351,348,0,3,0,216,213,0,3,0,207,9,400,184,164,43
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM NORMAL ”VOINICEL” DEIA",329,FRUMOSU,148729,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:55:12",619,593,0,4,22,446,420,0,4,22,434,11,700,254,292,142
35,SUCEAVA,"SALĂ DE FESTIVITĂȚI A PRIMĂRIEI FRUMOSU",328,FRUMOSU,148729,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:43:21",1825,1788,0,2,35,1193,1156,0,2,35,1163,30,1935,742,1014,149
