precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII ŞTEFAN CEL MARE",483,"ŞTEFAN CEL MARE",19114,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:14",801,795,0,6,0,457,451,0,6,0,439,18,908,451,349,48,42
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII ŞTEFAN CEL MARE",482,"ŞTEFAN CEL MARE",19114,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:04:49",672,668,0,3,1,371,367,0,3,1,351,20,700,329,268,60,23
3,ARGEŞ,"ŞCOALA GLAVACIOC",484,"ŞTEFAN CEL MARE",19114,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:56:21",333,327,0,6,0,169,163,0,6,0,158,11,368,199,120,23,15
