precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"GRADINITA CU PROGRAM NORMAL CHIOJDU",200,CHIOJDU,46180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:07:23",854,806,5,11,32,525,483,0,11,31,504,21,885,360,372,45,20,67
10,BUZĂU,"ŞCOALA GIMNAZIALA BISCA-CHIOJDULUI",201,CHIOJDU,46180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:35:45",904,854,0,16,34,619,569,0,16,34,610,9,980,361,434,135,14,27
10,BUZĂU,"ŞCOALA PRIMARA CATIASU",202,CHIOJDU,46180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:18",267,244,0,5,18,176,153,0,5,18,170,6,290,114,124,29,4,13
10,BUZĂU,"ŞCOALA PRIMARA LERA",203,CHIOJDU,46180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:28",328,302,0,7,19,219,193,0,7,19,208,11,360,141,165,32,6,5
10,BUZĂU,"ŞCOALA PRIMARA PLESCIOARA",204,CHIOJDU,46180,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:36:18",123,111,0,8,4,99,87,0,8,4,98,1,130,31,89,5,2,2
10,BUZĂU,"ŞCOALA PRIMARA POENITELE",205,CHIOJDU,46180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:07:44",166,129,0,13,24,121,84,0,13,24,114,7,167,46,105,3,1,5
