precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BÂSCĂ SORIN-GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","RAHOVEAN IOAN-CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","POPA IOAN-PARTIDUL S.O.S. ROMÂNIA-voturi"
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SEPTIMIU ALBINI”",243,CUT,9019,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:02:06",1086,1055,1,15,15,757,726,1,15,15,709,17,1162,436,433,233,43
