precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LĂZĂRESCU ŞTEFAN-PARTIDUL NAȚIONAL LIBERAL-voturi","OVREIU ALEXANDRU-PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COTOROAIA",288,VOLOIAC,113974,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:09:38",462,427,1,19,15,296,261,1,19,15,289,7,470,174,33,256
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV VALEA BUNĂ",289,VOLOIAC,113974,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:44:34",276,257,0,13,6,204,185,0,13,6,200,4,291,87,32,168
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII VOLOIAC",286,VOLOIAC,113974,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:38:54",552,488,0,41,23,384,320,0,41,23,376,8,573,153,56,320
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII VOLOIAC",287,VOLOIAC,113974,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:14:51",98,81,0,14,3,81,64,0,14,3,71,6,90,13,6,65
