precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
30,OLT,"GRADINITA CU PROGRAM NORMAL DEJESTI",368,VITOMIREŞTI,129914,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:10:45",546,510,0,20,16,377,343,0,20,14,346,12,611,253,230,64,37,15
30,OLT,"LICEUL TEHNOLOGIC VITOMIRESTI",366,VITOMIREŞTI,129914,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:46:38",376,363,0,7,6,258,245,0,7,6,250,8,451,193,107,123,5,15
30,OLT,"SCOALA CU CLASELE I-IV BULIMANU",367,VITOMIREŞTI,129914,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:32:15",160,148,0,10,2,113,101,0,10,2,106,7,162,49,49,10,0,0
30,OLT,"SCOALA CU CLASELE I-IV DONESTI",369,VITOMIREŞTI,129914,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:57:45",184,172,0,7,5,120,108,0,7,5,118,2,196,76,85,21,5,7
30,OLT,"SCOALA CU CLASELE I-IV TREPTENI",370,VITOMIREŞTI,129914,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:05:42",232,227,1,2,2,130,126,0,2,2,128,2,319,189,92,19,11,6
