precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GROSU DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","ŞERBAN MARIUS-COSMIN-PARTIDUL SOCIAL DEMOCRAT-voturi","GHERGHE MIREL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MORARU IONEL-PARTIDUL MIȘCAREA POPULARĂ-voturi"
36,TELEORMAN,"CĂMINUL CULTURAL",242,PLOSCA,153605,4,PART,PRCNCT,P,P_SV,"2024-06-14 21:51:27",1207,1185,1,12,9,864,843,0,12,9,838,25,1340,476,332,463,28,15
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ PLOSCA",244,PLOSCA,153605,2,PART,PRCNCT,P,P_SV,"2024-06-14 21:54:26",756,744,0,7,5,467,455,0,7,5,448,17,821,354,232,179,31,6
36,TELEORMAN,"ŞCOALA MICĂ",245,PLOSCA,153605,2,PART,PRCNCT,P,P_SV,"2024-06-14 21:56:54",1154,1141,0,6,7,762,749,0,6,7,752,10,1255,493,370,301,36,45
36,TELEORMAN,"ŞCOALA RĂSFIRAŢI",243,PLOSCA,153605,2,PART,PRCNCT,P,P_SV,"2024-06-11 09:17:02",1333,1316,0,4,13,919,902,0,4,13,902,17,1470,534,569,262,59,12
