precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
31,PRAHOVA,"CǍMIN FILIPEŞTII DE TÎRG (SALĂ ȘEDINȚĂ VIDEOCLUB)",416,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:14",1028,1017,1,6,4,581,571,0,6,4,558,23,1136,555,113,332,53,60
31,PRAHOVA,"ṢCOALA FILIPEṢTII DE TȊRG",417,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 16:09:38",1145,1129,0,5,11,655,639,0,5,11,633,22,1272,617,91,417,76,49
31,PRAHOVA,"ṢCOALA GENERALǍ BRǍTǍṢANCA",418,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:21:41",1707,1675,1,13,18,1192,1160,1,13,18,1146,46,1856,664,81,862,45,158
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA NOUǍ)",419,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:02:50",1587,1567,0,7,13,844,824,0,7,13,822,22,1739,895,360,431,19,12
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA VECHE)",420,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:59:20",1163,1146,1,2,14,625,608,1,2,14,609,16,1260,635,461,124,7,17
