precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","NIŢĂ VIOREL-voturi"
31,PRAHOVA,"CAMINUL CULTURAL CALINESTI",426,FLOREŞTI,133330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:32:32",1078,1068,0,7,3,596,586,0,7,3,587,9,1200,604,338,36,165,17,8,12,11
31,PRAHOVA,"GRADINIȚA DIN SAT FLOREȘTI",421,FLOREŞTI,133330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:29:39",997,973,0,13,11,651,627,0,13,11,632,19,1100,449,475,35,63,14,4,22,19
31,PRAHOVA,"PRIMĂRIA COMUNEI FLOREȘTI",424,FLOREŞTI,133330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:14",572,567,0,4,1,321,316,0,4,1,303,18,600,279,189,13,55,11,4,20,11
31,PRAHOVA,"SCOALA CU CLASELE I-VIII CATINA",425,FLOREŞTI,133330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:11:04",842,793,0,6,43,503,454,0,6,43,473,18,900,409,258,28,159,15,1,6,6
31,PRAHOVA,"SCOALA CU CLASELE I - VIII FLORESTI (LOCALUL NOU)",422,FLOREŞTI,133330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:08:30",1471,1466,1,4,0,832,828,0,4,0,811,21,1600,768,548,48,85,35,6,30,59
31,PRAHOVA,"SCOALA CU CLASELE I-VIII FLORESTI (LOCALUL VECHI)",423,FLOREŞTI,133330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:22:24",1133,1118,0,8,7,672,657,0,8,7,652,20,1200,528,375,45,119,27,10,11,65
