precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi"
24,IAŞI,"CĂMIN CULTURAL FORĂŞTI",479,GROPNIŢA,97321,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:53:13",431,423,0,1,7,431,423,0,1,7,253,4,500,233,200,45,8
24,IAŞI,"ȘCOALA GIMNAZIALĂ SĂVENI",481,GROPNIŢA,97321,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:47",614,606,0,6,2,317,309,0,6,2,306,11,611,294,238,57,11
24,IAŞI,"ȘCOALA PRIMARĂ MĂLĂEȘTI",480,GROPNIŢA,97321,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:47:11",343,339,0,4,0,219,219,0,0,0,207,12,700,181,163,34,10
24,IAŞI,"ŞCOALA PRIMARĂ SÂNGERI",482,GROPNIŢA,97321,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:10:51",332,325,0,7,0,180,173,0,7,0,173,7,400,220,137,25,11
24,IAŞI,"ȘCOALA PROFESIONALĂ GROPNIȚA",477,GROPNIŢA,97321,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:59:04",328,317,0,3,8,198,187,0,3,8,187,11,326,128,116,64,7
24,IAŞI,"SEDIUL PRIMĂRIEI",478,GROPNIŢA,97321,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:42:40",524,512,0,9,3,314,302,0,9,3,283,17,524,224,182,42,59
