precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
23,IALOMIŢA,"GRĂDINIŢA DRIDU – MOARĂ",139,DRIDU,102703,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:54:27",813,802,0,11,0,503,492,0,11,0,480,23,800,297,71,380,29
23,IALOMIŢA,"GRĂDINIŢA DRIDU – MOVILA",140,DRIDU,102703,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:47:58",517,504,0,13,0,272,259,0,13,0,260,12,600,328,23,227,10
23,IALOMIŢA,"GRĂDINIŢA DRIDU –SNAGOV",141,DRIDU,102703,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:54:39",308,298,0,10,0,216,206,0,10,0,208,7,391,176,11,191,6
23,IALOMIŢA,"ŞCOALA GIMNAZIALĂ DRIDU - CORP C1",138,DRIDU,102703,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:33",955,941,1,12,1,565,552,0,12,1,539,26,1000,435,45,460,34
