precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi"
17,DOLJ,"ŞCOALA GIMNAZIALĂ VÎRTOP",523,VÂRTOP,74732,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:32:18",1367,1286,0,61,20,818,737,0,61,20,753,65,1403,585,333,375,45
