precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
10,BUZĂU,"CAMPUS PENTRU COPII SF.SAVA - RECEA",157,BISOCA,45245,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:00:26",715,712,0,1,2,421,418,0,1,2,402,19,750,329,12,40,350
10,BUZĂU,"SALA DE FESTIVITATI A PRIMARIEI BISOCA",155,BISOCA,45245,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:17",438,424,1,9,4,260,247,0,9,4,247,13,466,206,18,50,179
10,BUZĂU,"ŞCOALA GENERALĂ PLEŞI",156,BISOCA,45245,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:48",317,313,0,4,0,203,199,0,4,0,199,4,400,197,5,39,155
10,BUZĂU,"ŞCOALA GENERALĂ SĂRILE",158,BISOCA,45245,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:26:52",368,363,0,5,0,209,204,0,5,0,188,21,400,191,6,44,138
