precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV DEDOVIŢA NOUĂ",264,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:18:33",367,364,0,3,0,198,195,0,3,0,182,16,399,201,127,28,21,6
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV DUDAŞU",265,ŞIMIAN,109826,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:33:19",1237,1227,0,2,8,520,510,0,2,8,499,21,1351,831,419,30,37,13
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV POROINA",266,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:24:37",248,240,0,6,2,144,136,0,6,2,142,2,263,119,118,19,2,3
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV POROINA",267,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:45:54",285,280,0,5,0,133,128,0,5,0,129,4,303,170,103,15,11,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII CERNEŢI",262,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:14:25",1489,1474,1,4,10,773,759,0,4,10,736,37,1631,858,560,82,70,24
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII CERNEŢI",263,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:33:28",1470,1460,0,4,6,791,781,0,4,6,781,10,1615,824,697,70,11,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ŞIMIAN",261,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:51:22",1902,1884,2,5,11,769,753,0,5,11,769,0,2083,1314,662,99,1,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ŞIMIAN",260,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:51:43",1830,1816,6,4,4,820,812,0,4,4,818,2,2001,1181,732,81,5,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ VALEA COPCII",268,ŞIMIAN,109826,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:45:49",105,97,0,8,0,82,74,0,8,0,80,2,107,25,64,6,7,3
