precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUNTEANU SORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","OBREJA MIHAI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","OPAIŢ-DUGAN MIHAI-CĂTĂLIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DĂESCU COSMIN-FORȚA DREPTEI-voturi"
37,TIMIŞ,"LICEUL TEORETIC",242,"ORAŞ BUZIAŞ",155403,2,PART,PRCNCT,P,P_SV,"2024-06-10 10:41:26",1745,1719,5,7,14,761,737,3,7,14,745,16,1900,1139,495,32,185,33
37,TIMIŞ,"ŞCOALA GENERALĂ",241,"ORAŞ BUZIAŞ",155403,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:29:04",1332,1311,5,16,0,564,547,1,16,0,529,35,1500,936,388,28,96,17
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BACOVA",244,"ORAŞ BUZIAŞ",155403,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:59:51",1681,1644,1,15,21,593,556,1,15,21,570,23,1800,1207,292,199,15,64
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BUZIAŞ",240,"ORAŞ BUZIAŞ",155403,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:14:32",1519,1491,3,10,15,655,630,0,10,15,632,23,1600,945,457,38,105,32
37,TIMIŞ,"ŞCOALA PRIMARĂ SILAGIU",243,"ORAŞ BUZIAŞ",155403,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:47:37",640,626,2,8,4,350,338,0,8,4,314,36,786,436,207,28,57,22
