precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MATEIAŞ IOANA-DORINA-PARTIDUL NAȚIONAL LIBERAL-voturi","CAZAN FLORIN-AUREL-PARTIDUL SOCIAL DEMOCRAT-voturi"
5,BIHOR,"CĂMIN CULTURAL",643,ŢEŢCHEA,31878,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:27:21",702,669,2,17,14,499,468,0,17,14,485,14,718,217,37,448
5,BIHOR,"CĂMIN CULTURAL",642,ŢEŢCHEA,31878,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:29:48",719,684,0,17,18,451,416,0,17,18,437,14,751,300,31,406
5,BIHOR,"CĂMIN CULTURAL",645,ŢEŢCHEA,31878,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:36:01",693,671,0,11,11,451,429,0,11,11,420,31,734,283,30,390
5,BIHOR,"CĂMIN CULTURAL",644,ŢEŢCHEA,31878,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:40:28",465,453,1,8,3,270,259,0,8,3,266,4,494,224,45,221
