precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FĂŞIE VIRGIL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHIŢĂ IOAN-ADRIAN-ALIANȚA ELECTORALĂ PSD PNL-voturi","OBREJA ANDRA-ILEANA-PARTIDUL S.O.S. ROMÂNIA-voturi","MĂRGĂRIT ANDREI-IULIAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
25,ILFOV,"AFTER SCHOOL DOMNESTI",215,DOMNEŞTI,102570,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:58:46",1824,1735,0,81,8,1089,1000,0,81,8,1059,30,1900,811,29,989,23,18
25,ILFOV,"GRADINIȚA CU PROGRAM PRELUNGIT TARÂMUL PRIETENIEI",216,DOMNEŞTI,102570,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:49:49",2105,1990,3,108,4,1211,1099,0,108,4,1194,17,2200,989,30,1071,44,49
25,ILFOV,"GRADINIȚA CU PROGRAM PRELUNGIT TARÂMUL PRIETENIEI",217,DOMNEŞTI,102570,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:07:24",2010,1910,0,96,4,1042,942,0,96,4,1023,19,2100,1046,37,888,27,71
25,ILFOV,"GRADINITA NR. 1- ȚEGHEȘ",220,DOMNEŞTI,102570,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:54:11",1153,1058,6,87,2,754,664,1,87,2,733,21,1137,383,25,628,40,40
25,ILFOV,"ȘCOALA GIMNAZIALĂ ”GHEORGHE CORNELIU”",218,DOMNEŞTI,102570,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:13:56",1426,1339,2,84,1,737,652,0,84,1,726,11,1500,763,34,553,43,96
25,ILFOV,"ȘCOALA GIMNAZIALĂ GHEORGHE CORNELIU",219,DOMNEŞTI,102570,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:05:35",1233,1171,2,58,2,649,589,0,58,2,634,15,1300,651,21,557,24,32
