precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PÎRVU AUREL-PARTIDUL SOCIAL DEMOCRAT-voturi","GHIŢĂ MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEORGHIŢĂ VIRGILIU-MIRCEA-DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","IANCU DAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","ANGHEL DUMITRU-PARTIDUL S.O.S. ROMÂNIA-voturi","ŞTEFAN IONEL-ROBERT-BLOCUL SUVERANIST ROMÂN-voturi","MATEI FLORIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
25,ILFOV,"BAZA SPORTIVĂ - CAMERA 12 (VESTIAR GAZDE)",277,"ŞTEFĂNEŞTII DE JOS",105419,2,PART,PRCNCT,P,P_SV,"2024-06-10 19:20:11",1637,1601,0,23,13,1197,1161,0,23,13,1142,55,1700,503,286,20,498,13,240,20,65
25,ILFOV,"COMPLEX REZIDENȚIAL COSMOPOLIS - COSMOPOLIS PLAZA",275,"ŞTEFĂNEŞTII DE JOS",105419,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:07:42",1146,1087,42,17,0,516,499,0,17,0,510,6,1200,684,47,10,158,263,20,2,10
25,ILFOV,"COMPLEX REZIDENȚIAL COSMOPOLIS, SPAȚIUL NR. 7 (SHOWROOM)",272,"ŞTEFĂNEŞTII DE JOS",105419,2,PART,PRCNCT,P,P_SV,"2024-06-10 13:54:32",1730,1635,71,23,1,748,723,1,23,1,730,18,1800,1052,65,24,199,395,39,2,6
25,ILFOV,"GRĂDINIȚA NR. 1 ȘTEFĂNEȘTII DE JOS",278,"ŞTEFĂNEŞTII DE JOS",105419,2,PART,PRCNCT,P,P_SV,"2024-06-10 21:28:21",857,831,0,20,6,673,647,0,20,6,655,18,906,233,112,7,195,10,271,15,45
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",273,"ŞTEFĂNEŞTII DE JOS",105419,2,PART,PRCNCT,P,P_SV,"2024-06-10 16:47:07",1169,1124,1,33,11,883,838,1,33,11,837,45,1250,368,310,10,361,10,127,2,17
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",276,"ŞTEFĂNEŞTII DE JOS",105419,1,PART,PRCNCT,P,P_SV,"2024-06-10 16:14:26",1275,1240,0,21,14,1002,967,0,21,14,933,69,1400,398,298,7,517,8,91,6,6
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",274,"ŞTEFĂNEŞTII DE JOS",105419,1,PART,PRCNCT,P,P_SV,"2024-06-10 18:21:30",1274,1240,0,21,13,1005,971,0,21,13,931,74,1400,395,386,2,400,1,120,3,19
