precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CERCEL ION-PARTIDUL NAȚIONAL LIBERAL-voturi","DOBRESCU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
17,DOLJ,"ŞCOALA GIMNAZIALĂ VÎRTOP",523,VÂRTOP,74732,2,PART,PRCNCT,P,P_SV,"2024-06-10 14:38:38",1367,1286,0,61,20,818,737,0,61,20,782,36,1404,586,363,419
