precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
12,CĂLĂRAŞI,"SCOALA GENERALA NR.1",178,MODELU,92587,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:45:42",1637,1620,4,5,8,874,861,0,5,8,861,13,1787,913,90,623,148
12,CĂLĂRAŞI,"SCOALA GENERALA NR.1",179,MODELU,92587,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:38:37",1715,1707,3,2,3,917,912,0,2,3,874,43,1888,971,117,633,124
12,CĂLĂRAŞI,"SCOALA GENERALA NR.1",177,MODELU,92587,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:26:28",1567,1557,2,1,7,866,858,0,1,7,839,27,1783,917,126,535,178
12,CĂLĂRAŞI,"SCOALA GENERALA NR.2",180,MODELU,92587,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:33:58",1580,1571,0,5,4,870,861,0,5,4,836,34,1733,863,119,530,187
12,CĂLĂRAŞI,"SCOALA TONEA",181,MODELU,92587,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:42:54",1754,1747,0,0,7,818,811,0,0,7,787,31,1939,1121,91,518,178
