precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
9,BRĂILA,"CAMINUL CULTURAL JUGUREANU",266,ULMU,44328,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:02:29",740,725,0,13,2,470,455,0,13,2,453,17,800,330,49,386,12,6
9,BRĂILA,"CAMINUL CULTURAL MOHREANU",265,ULMU,44328,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:48:16",913,906,0,6,1,614,607,0,6,1,602,12,1000,386,148,443,9,2
9,BRĂILA,"CAMINUL CULTURAL ULMU",264,ULMU,44328,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:08:01",1149,1138,0,4,7,765,754,0,4,7,742,23,1222,457,96,608,23,15
