precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PĂTRUŞEL CLAUDIU-PARTIDUL SOCIAL DEMOCRAT-voturi","BURCEA FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
28,MUREŞ,"PRIMARIA ZAGAR",568,ZAGĂR,120343,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:07:44",1064,1037,8,3,16,506,487,0,3,16,491,15,1152,646,427,64
