precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PRO ROMÂNIA-voturi","PARTIDUL LEGE EDUCAȚIE UNITATE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
33,SĂLAJ,"HOROATU CEHULUI NR. 23 ȘCOALA PRIMARĂ",43,"ORAŞ CEHU SILVANIEI",139740,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:53:05",141,134,0,5,2,83,76,0,5,2,77,6,200,117,37,10,5,24,1,0
33,SĂLAJ,"LICEUL TEHNOLOGIC ”GHEORGHE POP DE BĂSEȘTI”",40,"ORAŞ CEHU SILVANIEI",139740,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:44:44",1386,1363,0,0,23,725,702,0,0,23,702,23,1471,746,93,24,383,149,20,33
33,SĂLAJ,"PIAȚA TRANDAFIRILOR NR. 29 CLUBUL COPIILOR",42,"ORAŞ CEHU SILVANIEI",139740,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:10:03",1398,1369,3,4,22,718,692,0,4,22,700,18,1500,782,65,33,348,226,19,9
33,SĂLAJ,"SAT MOTIȘ NR. 228 ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI”",44,"ORAŞ CEHU SILVANIEI",139740,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:37:29",579,567,0,0,12,345,333,0,0,12,332,13,650,305,156,17,7,98,12,42
33,SĂLAJ,"SAT NADIȘ NR.127 ȘCOALA PRIMARĂ",45,"ORAŞ CEHU SILVANIEI",139740,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 12:56:38",410,398,1,4,7,286,275,0,4,7,271,15,500,214,114,20,1,50,47,39
33,SĂLAJ,"SAT ULCIUG NR.86 CĂMINUL CULTURAL",46,"ORAŞ CEHU SILVANIEI",139740,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:13:47",720,694,0,0,26,454,428,0,0,26,435,19,800,346,178,7,187,53,1,9
33,SĂLAJ,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",41,"ORAŞ CEHU SILVANIEI",139740,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:37:30",1450,1418,2,0,30,771,741,0,0,30,753,18,1550,779,132,42,364,187,7,21
