precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CÂNDULEŢIU DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","MAGHERU CRISTIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
34,SIBIU,"PRIMARIA CIRTA",260,CÂRŢA,144508,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:04:53",1041,975,9,37,20,646,583,6,37,20,632,14,1065,419,354,278
