precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TUCHILUŞ ION-PARTIDUL SOCIAL DEMOCRAT-voturi","NASTASE TITI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NUNU DORU-PARTIDUL NAȚIONAL LIBERAL-voturi","BÎRLĂDEANU RADU-CĂTĂLIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BĂRBUŢĂ VASILE-GEORGEL-PARTIDUL PRO ROMÂNIA-voturi"
18,GALAŢI,"CĂMIN CULTURAL DIN SAT FURCENII VECHI",275,COSMEŞTI,76040,2,PART,PRCNCT,P,P_SV,"2024-06-10 11:40:07",1274,1250,1,6,17,571,548,0,6,17,556,10,1368,802,264,42,163,74,13
18,GALAŢI,"CĂMIN CULTURAL ”G-RAL EREMIA GRIGORESCU”",271,COSMEŞTI,76040,2,PART,PRCNCT,P,P_SV,"2024-06-10 14:07:35",1197,1167,1,5,24,542,515,0,5,22,514,28,1360,818,274,22,112,98,8
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",272,COSMEŞTI,76040,2,PART,PRCNCT,P,P_SV,"2024-06-10 11:34:57",698,679,0,3,16,345,326,0,3,16,332,13,748,403,151,5,128,38,10
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",273,COSMEŞTI,76040,3,PART,PRCNCT,P,P_SV,"2024-06-10 12:08:15",926,897,1,7,21,460,432,0,7,21,442,18,1000,540,226,80,74,60,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",274,COSMEŞTI,76040,2,PART,PRCNCT,P,P_SV,"2024-06-10 12:06:03",1257,1241,0,9,7,563,547,0,9,7,538,25,1400,837,256,62,134,75,11
