precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL PRO ROMÂNIA-voturi"
18,GALAŢI,"SCOALA GENERALĂ TRAIAN",243,BRANIŞTEA,75711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:24:25",491,480,0,8,3,286,275,0,8,3,278,8,527,241,162,44,29,36,7
18,GALAŢI,"SCOALA GENERALA VASILE ALECSANDRI",244,BRANIŞTEA,75711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:40:40",929,879,0,20,30,584,534,0,20,30,566,18,1000,416,362,78,100,25,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ UNIREA BRANIȘTEA",241,BRANIŞTEA,75711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:11:44",1255,1215,3,8,29,743,706,0,8,29,720,23,1359,616,280,42,322,72,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ UNIREA BRANIȘTEA",242,BRANIŞTEA,75711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:49:02",1054,1020,1,9,24,615,582,0,9,24,600,15,1145,530,242,43,253,51,11
