precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL VOLT ROMANIA-voturi"
19,GIURGIU,"ŞCOALA GIMNAZIALĂ NR.1 FLOREŞTI",114,FLOREŞTI-STOENEŞTI,102794,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:18",1136,1121,0,11,4,537,522,0,11,4,525,12,1236,699,314,211
19,GIURGIU,"ŞCOALA GIMNAZIALĂ NR.1 FLOREŞTI",116,FLOREŞTI-STOENEŞTI,102794,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:09:47",1156,1150,0,5,1,537,531,0,5,1,477,60,1270,733,309,168
19,GIURGIU,"ŞCOALA GIMNAZIALĂ NR.1 FLOREŞTI",115,FLOREŞTI-STOENEŞTI,102794,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:33:36",996,993,0,0,3,413,410,0,0,3,392,21,1098,685,266,126
19,GIURGIU,"ŞCOALA GIMNAZIALĂ NR.2 STOENEŞTI",119,FLOREŞTI-STOENEŞTI,102794,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:00:42",1580,1573,0,6,1,684,677,0,6,1,640,38,1743,1065,552,88
19,GIURGIU,"ŞCOALA GIMNAZIALĂ NR.3 PALANCA",118,FLOREŞTI-STOENEŞTI,102794,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:42:36",972,958,1,8,5,566,553,0,8,5,545,21,1057,491,479,66
19,GIURGIU,"ŞCOALA GIMNAZIALĂ NR.3 PALANCA",117,FLOREŞTI-STOENEŞTI,102794,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:24:26",1167,1149,0,9,9,695,677,0,9,9,679,16,1283,588,629,50
