precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL DÂNCU MARE",399,MĂRTINEŞTI,90262,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:37:59",234,204,0,27,3,175,145,0,27,3,171,4,230,55,2,10,27,132
22,HUNEDOARA,"CĂMINUL CULTURAL DÂNCU MIC",400,MĂRTINEŞTI,90262,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:46:23",120,90,0,29,1,88,58,0,29,1,86,2,120,32,3,2,23,58
22,HUNEDOARA,"CĂMINUL CULTURAL JELEDINŢI",401,MĂRTINEŞTI,90262,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:02:17",229,207,0,16,6,166,144,0,16,6,160,6,220,54,41,73,3,43
22,HUNEDOARA,"CĂMINUL CULTURAL TĂMĂŞASA",402,MĂRTINEŞTI,90262,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:03:54",123,106,0,9,8,77,61,0,9,7,74,3,120,43,3,6,5,60
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂRTINEŞTI",398,MĂRTINEŞTI,90262,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:20",227,210,0,11,6,151,134,0,11,6,149,2,243,92,4,40,19,86
