precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIUC DINU-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","TODOSI PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","BOLOCA GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
35,SUCEAVA,"AȘEZĂMÂNT CULTURAL",248,CACICA,147526,3,PART,PRCNCT,P,P_SV,"2024-06-10 08:40:16",1527,1510,1,2,14,910,894,0,2,14,891,19,1700,790,529,339,23
35,SUCEAVA,"ȘCOALA CACICA",249,CACICA,147526,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:11:09",1103,1083,1,7,12,569,549,1,7,12,561,8,1200,631,358,191,12
35,SUCEAVA,"ŞCOALA RUNCU",250,CACICA,147526,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:52:59",170,165,0,0,5,90,85,0,0,5,85,5,200,110,62,21,2
35,SUCEAVA,"ŞCOALA SOLONEŢU NOU",251,CACICA,147526,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:04:29",697,678,3,3,13,326,309,1,3,13,309,17,737,411,176,118,15
