precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL GHIOȘEȘTI",230,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:00:29",1579,1569,1,4,5,950,941,0,4,5,924,26,1597,647,545,166,159,26,28
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL PODUL LUNG",231,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:26:12",455,450,0,5,0,237,232,0,5,0,222,15,500,263,119,34,59,8,2
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL POIANA",233,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:36:50",830,821,0,8,1,474,465,0,8,1,469,5,900,426,286,38,103,34,8
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL POSADA",234,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:38:05",1077,1071,0,6,0,556,550,0,6,0,536,20,1200,644,319,74,111,29,3
31,PRAHOVA,"LICEUL SIMION STOLNICU",226,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:41:49",1469,1453,0,10,6,769,753,0,10,6,746,23,1600,831,358,89,214,70,15
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC",232,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:53:35",1384,1358,0,7,19,800,774,0,7,19,787,13,1500,700,503,101,155,18,10
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",227,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:28:16",795,791,1,3,0,473,470,0,3,0,461,12,900,427,296,38,103,19,5
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",228,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:37:34",1260,1250,0,8,2,698,688,0,8,2,676,22,1400,702,480,54,104,32,6
31,PRAHOVA,"SCOALA PRIMARA GHIOȘEȘTI",229,"ORAŞ COMARNIC",131336,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:11:44",1072,1064,0,6,2,616,608,0,6,2,598,18,1200,584,365,101,105,21,6
