precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
4,BACĂU,"GRĂDINIȚA CU 3 GRUPE, MĂGURA",434,MĂGURA,20411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:46:29",1581,1573,3,3,2,848,843,0,3,2,823,25,1700,852,102,106,183,432
4,BACĂU,"ȘCOALA GENERALĂ CRIHAN",435,MĂGURA,20411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:43:11",1174,1164,1,7,2,617,608,0,7,2,590,27,1217,600,53,97,103,337
4,BACĂU,"ŞCOALA NR.2 MĂGURA-SALA 1",432,MĂGURA,20411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:26:03",1219,1181,10,21,7,680,651,1,21,7,640,21,1300,639,59,83,191,307
4,BACĂU,"SCOALA NR.2 SAT MAGURA - SALA 2",433,MĂGURA,20411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:44:52",847,839,1,6,1,396,389,0,6,1,382,14,900,504,33,36,122,191
