precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ANDREI CORNEL-PARTIDUL NAȚIONAL LIBERAL-voturi","BURTEA IULIAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
17,DOLJ,"SCOALA CU CLS. I-VIII CÂRNA",294,CÂRNA,74867,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:28:06",1109,997,0,65,47,800,688,0,65,47,759,41,1149,349,242,517
