precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL CLICIOVA",325,BETHAUSEN,155840,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:21:49",354,342,0,9,3,226,214,0,9,3,214,12,372,145,30,30,0,10,18,56,25,15,6,10,14
37,TIMIŞ,"CĂMINUL CULTURAL NEVRINCEA",328,BETHAUSEN,155840,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:45",202,192,0,9,1,122,112,0,9,1,114,8,200,78,12,8,5,12,6,20,18,17,0,15,1
37,TIMIŞ,"PRIMĂRIA BETHAUSEN",323,BETHAUSEN,155840,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:23:55",738,695,0,22,21,497,454,0,22,21,454,37,800,309,46,60,20,38,36,86,64,44,6,20,34
37,TIMIŞ,"ȘCOALA PRIMARĂ CLADOVA ȘI GRĂDINIȚA CU PROGRAM NORMAL CLADOVA",324,BETHAUSEN,155840,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:34:34",365,352,0,9,4,267,254,0,9,4,252,15,400,133,27,8,5,10,10,52,16,8,4,104,8
37,TIMIŞ,"ŞCOALA PRIMARĂ CUTINA",326,BETHAUSEN,155840,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:44:24",249,233,0,9,7,175,159,0,9,7,165,10,300,125,11,2,2,7,12,13,30,6,15,33,34
37,TIMIŞ,"ŞCOALA PRIMARĂ LEUCUŞEŞTI",327,BETHAUSEN,155840,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:00:28",288,249,0,20,19,288,249,0,20,19,271,17,400,112,64,13,5,16,9,36,95,14,5,8,6
