precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MATEI EUGEN-PARTIDUL SOCIAL DEMOCRAT-voturi","TOADER VIORICA-PARTIDUL NAȚIONAL LIBERAL-voturi","GURGU MARIŢA-FORȚA DREPTEI-voturi","DOBRE GEORGEL-PARTIDUL MIȘCAREA POPULARĂ-voturi"
38,TULCEA,"CĂMINUL CULTURAL",173,PECENEAGA,161151,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:02:12",1339,1264,0,13,62,927,852,0,13,62,904,23,1456,529,609,228,55,12
