precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SMOC GEORGEL-PARTIDUL NAȚIONAL LIBERAL-voturi","LICĂ VIOREL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CALU PETRICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi"
9,BRĂILA,"ȘCOALA GIMNAZIALĂ CU CLASELE I-VIII",193,GEMENELE,43242,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:08:13",1342,1319,0,0,23,834,811,0,0,23,816,18,1478,644,76,88,652
