precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"IVĂNUCĂ PAUL-NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi","LAZĂR LILIANA-PARTIDUL SOCIAL DEMOCRAT-voturi","MITITELU VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MAFTEI VASILE-PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"GRĂDINIȚA CU PROGRAM NORMAL TRIFEȘTI",713,TRIFEŞTI,99600,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:47:58",1387,1364,0,6,17,797,774,0,6,17,776,21,1500,703,584,119,63,10
24,IAŞI,"ŞCOALA GIMNAZIALĂ HERMEZIU",714,TRIFEŞTI,99600,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:55:33",750,740,0,3,7,479,469,0,3,7,451,28,800,321,279,162,9,1
24,IAŞI,"ŞCOALA PRIMARĂ VLADOMIRA",715,TRIFEŞTI,99600,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:08:41",196,194,0,1,1,116,114,0,1,1,114,2,200,84,86,22,6,0
24,IAŞI,"ȘCOALA PRIMARĂ ZABOLOTENI",716,TRIFEŞTI,99600,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:36:14",617,610,0,6,1,422,415,0,6,1,404,18,715,293,291,39,70,4
