precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRINCEANU COSTEL-GELU-PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL CEARÎNG",250,PUNGHINA,113395,1,PART,PRCNCT,P,P_SV,"2024-06-09 23:47:16",112,107,0,5,0,95,90,0,5,0,95,0,119,24,95
27,MEHEDINŢI,"CĂMINUL CULTURAL PUNGHINA",249,PUNGHINA,113395,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:10:58",947,925,0,22,0,499,477,0,22,0,497,2,1000,501,497
27,MEHEDINŢI,"FOSTA CANCELARIE-ȘCOALA GENERALĂ DRINCEA",251,PUNGHINA,113395,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:26:33",239,235,0,4,0,159,155,0,4,0,159,0,258,99,159
27,MEHEDINŢI,"ŞCOALA I-IV RECEA",252,PUNGHINA,113395,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:15:18",836,818,0,18,0,347,329,0,18,0,343,4,903,556,343
