county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BRUYNSEELS RAMONA-IOANA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TUŢĂ GEORGE-CRISTIAN-ALIANȚA ELECTORALĂ PSD PNL-voturi","HATMANU IULIAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","GHIDĂNAC FLORIN-BLOCUL SUVERANIST ROMÂN-voturi","ARMAND CLOTILDE-MARIE-BRIGITTE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","NEGOIŢĂ GHEORGHE-LIVIU-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PODARU DAN-NICULAE-PARTIDUL ECOLOGIST ROMÂN-voturi","ANDREI FLORIN-MIRCEA-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","TUDORACHE DANIEL-voturi","HOPINCĂ RAREŞ-ALIANȚA ELECTORALĂ PSD PNL-voturi","MIHAIU RADU-NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BUGHIU IOLANDA-LUMINIŢA-PARTIDUL S.O.S. ROMÂNIA-voturi","GOLGOŢIU ANDREI-GABRIEL-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","NEGOIŢĂ ROBERT SORIN-ALIANȚA ELECTORALĂ PSD PNL-voturi","NIŢĂ ALEXANDRU-MARCO-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NEGRILĂ VASILE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","GHEORGHE DANIEL-PAUL-ROMEO-PARTIDUL S.O.S. ROMÂNIA-voturi","JUDELE ŞTEFAN-LUCIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","CICEALĂ ANA-MARIA-voturi","BĂLUŢĂ DANIEL-ALIANȚA ELECTORALĂ PSD PNL-voturi","ŞTEFĂNESCU MATEI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CĂLINA SIMION-DAN-PARTIDUL ROMÂNIA MARE-voturi","TENIŢĂ DRAGOŞ-CĂTĂLIN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","MANOLE MARIANA-DANIELA-DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-voturi","ENE PAUL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TÎRZIU LUANA-PARTIDUL S.O.S. ROMÂNIA-voturi","VIGHECIU ADRIAN-NICOLAE-ALIANȚA ELECTORALĂ PSD PNL-voturi","VADIM-TUDOR LIDIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALBU SAVEL-ADRIAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","DIMITRIU ALEXANDRU-PAUL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","UJEUCA MICHAEL-DAN-PARTIDUL SOCIAL DEMOCRAT UNIT-voturi","POPESCU VLAD-PIEDONE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","STATE CONSTANTIN-MIREL-PARTIDUL ROMÂNIA MARE-voturi","ILIE MARIO-RAFAEL-PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","MARIN ŞTEFĂNEL-DAN-PARTIDUL S.O.S. ROMÂNIA-voturi","VANGHELIE MARIAN-DANIEL-voturi","CIUCU CIPRIAN-ALIANȚA ELECTORALĂ PSD PNL-voturi","IAGĂR MONICA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TULUGEA DANIL-PARTIDUL S.O.S. ROMÂNIA-voturi","BORDIANU CRISTINA-ANNE-MARIE-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","LICXANDRU VALENTIN-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","GÂDIUŢĂ ALEXANDRU-VALERIU-DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-voturi","OPREA CONSTANTIN-PARTIDUL ROMÂNIA MARE-voturi","ŞTEFAN MIHAELA-ANA-MARIA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PINTILEASA BOGDAN-GABRIEL-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","FLOREA VALENTIN-voturi"
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 1",179141,2,FINAL,UAT,P,P_CE_SECTOR,"2024-06-15 16:58:15",215612,208636,5055,1733,188,100243,98365,84,1607,187,98100,1982,236356,136145,6984,35910,2878,240,35237,6908,1269,1204,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 2",179150,2,FINAL,UAT,P,P_CE_SECTOR,"2024-06-19 13:43:26",299525,293808,4007,1610,100,126354,124606,49,1603,96,122319,3817,328472,202220,0,0,0,0,0,0,0,0,0,52966,52564,9522,7267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 3",179169,2,FINAL,UAT,P,P_CE_SECTOR,"2024-06-17 19:51:56",452010,446895,2462,2529,124,155770,153098,51,2501,120,152713,2902,495529,339775,0,0,0,0,0,0,0,0,0,0,0,0,0,82381,7282,3147,3698,31579,24626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 4",179178,1,FINAL,UAT,P,P_CE_SECTOR,"2024-06-14 21:02:51",273034,269377,1862,1548,247,118672,116887,66,1474,245,116122,2481,305778,187132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69971,8195,2364,7451,1725,22766,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 5",179187,2,FINAL,UAT,P,P_CE_SECTOR,"2024-06-14 17:33:50",242964,240175,1249,1318,222,101317,99799,22,1307,189,98679,2457,266618,165362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16433,6524,2724,21283,419,43292,616,817,1875,4696,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 6",179196,2,FINAL,UAT,P,P_CE_SECTOR,"2024-06-16 16:52:24",328949,324987,1804,2084,74,145057,142883,31,2071,72,142371,2495,330237,183805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103779,8422,2752,3214,634,830,973,16557,2740,2470
