precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CARCEA GHEORGHE-DOREL-PARTIDUL NAȚIONAL LIBERAL-voturi","COSMA DUMITRU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SERBEŢCHI GHEORGHE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","COMAN MARIUS-LUCIAN-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL FIBIŞ",400,FIBIŞ,159393,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:16:47",1468,1409,6,11,42,1019,966,0,11,42,977,40,1599,582,469,56,74,378
