precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
14,CONSTANŢA,"CENTRUL CULTURAL ”GABRIEL COTABIȚĂ” POIANA",348,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:37:46",1054,1042,0,11,1,614,602,0,11,1,591,11,1100,486,42,70,320,97,62
14,CONSTANŢA,"CENTRUL CULTURAL OVIDIU",346,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 13:22:43",1808,1792,1,11,4,943,928,0,11,4,916,27,1900,957,77,226,508,72,33
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",341,"ORAŞ OVIDIU",60687,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:23:02",1862,1843,4,12,3,898,883,0,12,3,859,39,2042,1144,68,173,486,80,52
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",342,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 13:57:56",1820,1809,0,8,3,876,865,0,8,3,843,33,1900,1024,51,175,497,75,45
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU",344,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:47:30",1891,1878,3,10,0,998,988,0,10,0,967,31,2065,1067,76,199,568,69,55
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU",343,"ORAŞ OVIDIU",60687,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:28:10",1765,1746,0,15,4,943,924,0,15,4,902,41,1900,932,92,170,517,92,31
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU (SALA DE SPORT)",345,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:03:08",2036,2017,4,15,0,1044,1029,0,15,0,989,50,2224,1185,148,185,544,72,40
14,CONSTANŢA,"SCOALA GIMNAZIALĂ NR. 3 CULMEA",347,"ORAŞ OVIDIU",60687,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:59:50",1115,1105,0,8,2,641,631,0,8,2,622,19,1213,572,20,71,435,60,36
