precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MAGHERU CRISTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MANIȚIU EDUARD-ANDREI-PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,"PRIMARIA CIRTA",260,CÂRŢA,144508,1,PART,PRCNCT,P,P_SV,"2025-12-07 22:17:14",1063,1011,9,16,27,638,588,7,16,27,630,8,1117,479,213,417
