county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BEG  NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","MARCU ION-FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
11,CARAŞ-SEVERIN,MARGA,53210,1,FINAL,UAT,P,P_CE,"2025-12-07 23:21:06",886,859,3,3,21,486,462,0,3,21,476,10,943,457,320,156
