precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"APOSTOL FLORIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ROȘU ALEXANDRU-CONSTANTIN-PARTIDUL S.O.S. ROMÂNIA-voturi","STAN MIHAELA-ELENA-CANDIDAT INDEPENDENT-voturi","FĂTU IONUȚ-CANDIDAT INDEPENDENT-voturi"
23,IALOMIŢA,"CENTRUL COMUNITAR MULTIFUNCȚIONAL VALEA CIORII",216,"VALEA CIORII",94688,1,PART,PRCNCT,P,P_SV,"2025-12-07 23:35:27",1376,1342,1,2,31,818,790,0,2,26,802,16,1509,691,94,254,57,397
