county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BIDICĂ GEORGE-RAUL-PARTIDUL NAȚIONAL LIBERAL-voturi","DRAGOTĂ-ZAMFIR ANA-MARIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","IORGA ALEXANDRU-PARTIDUL SOCIAL DEMOCRAT-voturi","GHENU GEORGE-CANDIDAT INDEPENDENT-voturi"
16,DÂMBOVIŢA,"ORAŞ GĂEŞTI",65681,1,FINAL,UAT,P,P_CE,"2025-12-07 23:52:07",12083,11876,7,179,21,6455,6255,0,179,21,6316,139,13063,6608,1511,334,4257,214
