county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TOȘCUȚĂ IULIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","SIGARTĂU IONUȚ-CRISTIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","ONOFREI VASILE-PARTIDUL S.O.S. ROMÂNIA-voturi","BUHĂ FLORIN-DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALECU-GIREADĂ ANDREEA-CRISTINA-PARTIDUL SOCIAL DEMOCRAT-voturi","ZMĂU VASILE-CORNEL-PARTIDUL OAMENILOR TINERI-voturi","PURICE IOAN-CANDIDAT INDEPENDENT-voturi"
7,BOTOŞANI,"MIHAI EMINESCU",38063,1,FINAL,UAT,P,P_CE,"2025-12-08 00:36:10",7396,7379,12,5,0,3268,3262,1,5,0,3202,66,8122,4854,48,823,72,191,1330,403,335
