county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MAGHERU CRISTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MANIȚIU EDUARD-ANDREI-PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,CÂRŢA,144508,1,FINAL,UAT,P,P_CE,"2025-12-07 23:25:09",1063,1011,9,16,27,638,588,7,16,27,630,8,1117,479,213,417
