county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TĂNASE FLORIN-MARIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","BUSDUCEANU COSTINEL-PARTIDUL SOCIAL DEMOCRAT-voturi","GOGOAȘE CĂTĂLIN-ȘTEFĂNIȚĂ-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BĂLUȚĂ NICOLAE-PARTIDUL S.O.S. ROMÂNIA-voturi","PĂSĂRICĂ ION-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi"
17,DOLJ,SOPOT,74242,1,FINAL,UAT,P,P_CE,"2025-12-07 22:57:05",1339,1286,0,20,33,961,908,0,20,33,946,15,1440,479,145,731,58,2,10
