county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOLTANEI VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi","LUPU BOGDAN-CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","NEDER MARIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEORGHICĂ DUMITRU-PARTIDUL OAMENILOR TINERI-voturi"
24,IAŞI,VÂNĂTORI,100086,1,FINAL,UAT,P,P_CE,"2025-12-08 00:26:48",3581,3482,0,20,79,2161,2063,0,20,78,2134,27,3910,1749,860,1219,8,47
